#ID field umap_x umap_y z z_type z_16 z_84 ssfr_50 ssfr_16 ssfr_84 SFR_100_50 SFR_100_16 SFR_100_84 mwa_50 mwa_16 mwa_84 mstar_50 mstar_16 mstar_84 AV_50 AV_16 AV_84
1066109 gdn -3.695 -1.164 0.9300 phot 0.8270 4.2600 -9.447 -9.564 -8.785 -2.323 -2.383 -1.980 2.377 0.462 3.024 7.121 6.817 7.204 0.097 0.033 0.221
1066235 gdn -3.896 -4.757 2.9200 phot 2.8190 3.0900 -9.062 -9.145 -8.884 -0.299 -0.374 -0.181 0.913 0.583 1.101 8.761 8.703 8.808 0.182 0.096 0.333
1066281 gdn -3.246 -0.181 3.8600 phot 2.0720 3.9550 -10.257 -20.996 -8.804 -0.869 -10.207 0.296 0.341 0.240 0.563 9.131 9.064 9.191 0.157 0.044 0.341
1066379 gdn -2.435 -4.381 1.6900 phot 1.7150 3.3880 -9.281 -9.376 -8.751 -0.876 -0.932 -0.545 1.575 0.433 1.903 8.398 8.192 8.465 0.127 0.056 0.334
1066394 gdn -2.794 -4.390 3.5300 phot 3.5180 3.9500 -8.237 -8.427 -8.040 -0.292 -0.393 -0.165 0.118 0.070 0.187 7.956 7.867 8.061 0.069 0.025 0.149
1066453 gdn -0.679 -0.791 0.9900 phot 0.9700 4.0700 -30.779 -119.278 -14.028 -21.760 -97.580 -5.542 4.359 3.330 5.081 8.335 8.205 8.422 0.192 0.078 0.354
1066516 gdn -3.046 -4.522 3.9600 phot 3.7730 4.0700 -8.503 -8.648 -8.323 0.598 0.485 0.744 0.213 0.138 0.291 9.120 9.065 9.167 0.140 0.085 0.223
1066533 gdn -0.867 -1.078 3.0100 phot 3.0070 3.7080 -8.333 -8.599 -8.085 0.527 0.370 0.694 0.145 0.081 0.278 8.877 8.798 8.975 0.249 0.159 0.402
1066712 gdn -2.428 0.354 2.4900 phot 2.2650 2.7690 -9.135 -9.219 -8.939 0.093 0.027 0.225 1.116 0.690 1.308 9.224 9.160 9.270 0.420 0.285 0.557
1066757 gdn -0.628 -1.502 3.2500 phot 3.0870 3.3360 -8.807 -9.028 -8.559 0.278 0.153 0.427 0.487 0.270 0.896 9.096 8.994 9.183 0.140 0.064 0.260
1066800 gdn -2.692 0.371 2.7500 phot 1.7060 2.8280 -9.305 -16.172 -8.952 -0.610 -7.056 -0.286 0.622 0.427 1.145 8.720 8.638 8.774 0.296 0.120 0.472
1067136 gdn -2.732 -4.505 3.8900 phot 1.7230 4.0210 -8.444 -8.753 -8.155 -0.368 -0.556 -0.170 0.194 0.097 0.382 8.105 7.991 8.216 0.182 0.073 0.350
1067179 gdn -3.480 0.223 1.3100 phot 1.1560 2.0540 -31.746 -161.118 -10.958 -22.418 -152.972 -3.422 3.580 2.595 4.157 8.058 7.877 8.142 0.097 0.033 0.235
1067340 gdn -6.413 -3.189 5.1600 phot 5.1310 5.1770 -7.995 -7.996 -7.993 -0.790 -0.868 -0.679 0.002 0.002 0.002 7.410 7.353 7.482 0.267 0.185 0.445
1068084 gdn -2.938 0.127 0.8433 spec 0.8383 0.8483 -9.525 -9.558 -9.454 1.421 1.386 1.459 3.160 2.739 3.294 10.945 10.912 10.974 1.969 1.832 2.116
1068097 gdn -2.990 0.197 1.2157 phot_bagpipes 0.3496 3.2828 -9.743 -39.339 -8.961 -6.420 -33.735 -1.380 1.807 0.520 5.669 4.991 1.951 8.705 0.673 0.256 1.392
1068113 gdn -2.300 0.205 0.7700 phot 0.7420 0.7990 -9.604 -9.754 -9.539 1.336 1.245 1.395 3.384 3.041 3.656 10.959 10.908 11.005 1.532 1.346 1.647
1068225 gdn -6.311 -3.200 4.7100 spec 4.7050 4.7150 -7.979 -7.984 -7.973 0.362 0.249 0.487 0.005 0.004 0.006 8.430 8.366 8.496 0.210 0.142 0.316
1068308 gdn -3.115 0.038 1.9400 phot 1.8480 2.0660 -9.132 -9.269 -8.933 1.544 1.448 1.697 1.135 0.691 1.606 10.678 10.614 10.728 1.513 1.356 1.747
1068338 gdn -0.864 -0.354 0.6300 phot 0.5980 0.6560 -8.059 -8.204 -7.985 1.548 1.462 1.606 0.076 0.059 0.113 9.625 9.581 9.697 1.702 1.626 1.776
1068392 gdn -3.610 -4.249 3.8600 phot 3.5920 4.1910 -8.607 -8.799 -8.398 -0.014 -0.156 0.161 0.286 0.167 0.462 8.604 8.535 8.671 0.096 0.032 0.190
1068413 gdn -7.069 -2.631 5.5200 phot 4.2110 5.6900 -8.742 -8.893 -8.493 -0.149 -0.277 -0.011 0.367 0.181 0.509 8.594 8.481 8.693 0.136 0.056 0.281
1068448 gdn -2.428 0.241 1.1900 phot 1.1690 1.3280 -10.469 -13.511 -9.995 0.007 -2.765 0.467 2.724 2.237 3.024 10.461 10.403 10.528 0.493 0.272 0.649
1068458 gdn -6.167 -3.024 4.8500 phot 4.7790 4.8610 -7.954 -7.970 -7.938 0.130 -0.133 0.396 0.012 0.006 0.020 8.137 8.001 8.307 0.104 0.070 0.161
1068481 gdn -3.080 0.129 1.9600 phot 1.8050 2.0740 -9.271 -9.292 -9.217 1.527 1.487 1.572 1.616 1.485 1.661 10.796 10.765 10.826 1.112 0.995 1.246
1068510 gdn -2.987 0.113 0.9019 spec 0.8969 0.9069 -9.365 -9.468 -9.245 1.754 1.690 1.831 2.018 1.513 2.642 11.133 11.074 11.184 1.905 1.760 2.063
1068536 gdn -3.168 0.025 2.0400 phot 1.8350 2.1400 -8.425 -8.635 -8.280 2.057 1.946 2.143 0.210 0.145 0.346 10.500 10.403 10.600 2.064 1.901 2.242
1068544 gdn -2.395 0.214 0.5290 spec 0.5240 0.5340 -8.941 -9.099 -8.825 1.237 1.126 1.308 0.708 0.526 1.044 10.177 10.114 10.260 2.858 2.712 2.968
1068585 gdn -0.483 -0.465 1.7100 phot 1.4850 3.1510 -8.674 -8.872 -8.461 -0.442 -0.593 -0.313 0.346 0.210 0.559 8.229 8.149 8.298 0.093 0.038 0.171
1068637 gdn -2.398 -4.446 4.3900 phot 0.6940 4.3970 -8.108 -8.389 -7.939 -0.026 -0.184 0.121 0.085 0.049 0.169 8.148 8.002 8.282 0.137 0.057 0.229
1068654 gdn -6.157 -2.958 4.7400 phot 4.4810 4.8000 -7.935 -7.947 -7.924 -0.081 -0.289 0.125 0.028 0.018 0.043 7.898 7.761 8.013 0.053 0.022 0.106
1068658 gdn -3.467 -4.673 3.8800 phot 3.8220 4.1000 -23.576 -63.902 -12.752 -13.956 -56.449 -3.141 0.676 0.476 0.856 9.778 9.742 9.813 0.182 0.059 0.365
1068663 gdn -6.219 -3.080 4.4500 phot 4.4660 4.7790 -7.970 -7.981 -7.954 -0.485 -0.669 -0.254 0.007 0.004 0.012 7.561 7.449 7.715 0.101 0.070 0.149
1068716 gdn -3.093 -0.073 2.5200 phot 2.4280 2.5930 -11.594 -19.397 -9.953 -1.343 -8.643 0.405 0.507 0.333 0.881 10.371 10.327 10.404 0.440 0.222 0.631
1068779 gdn -2.610 0.170 1.4100 phot 1.3300 1.4890 -9.744 -10.367 -9.375 0.808 0.202 1.050 2.444 2.031 2.939 10.488 10.413 10.544 1.011 0.535 1.248
1068780 gdn -3.152 -0.031 1.1800 phot 1.1330 1.2150 -9.506 -9.781 -9.403 1.427 1.224 1.500 2.573 2.157 2.871 10.945 10.890 10.994 1.945 1.737 2.107
1068839 gdn -3.016 0.064 2.0400 phot 1.7160 2.0680 -15.051 -35.851 -10.986 -4.056 -23.886 -0.230 1.224 0.701 1.690 10.888 10.853 10.923 0.744 0.492 0.969
1068873 gdn -2.920 0.112 1.9800 phot 1.7660 2.0610 -9.254 -9.344 -9.137 0.892 0.823 0.969 1.514 1.142 1.683 10.144 10.100 10.178 0.867 0.750 0.992
1068984 gdn -4.342 -4.674 3.9300 phot 3.9190 4.2700 -8.608 -8.826 -8.357 0.164 0.043 0.306 0.303 0.168 0.518 8.779 8.666 8.885 0.137 0.059 0.237
1069014 gdn -3.880 -4.217 3.2800 phot 1.6450 3.6490 -9.001 -9.175 -8.616 -0.864 -1.010 -0.588 0.715 0.287 0.975 8.126 8.019 8.237 0.243 0.111 0.435
1069209 gdn -0.704 -0.915 1.8800 phot 1.8230 3.1070 -9.119 -9.304 -8.776 -0.478 -0.568 -0.228 0.976 0.440 1.652 8.639 8.535 8.742 0.095 0.029 0.236
1069355 gdn -6.064 -3.027 4.3600 phot 4.0640 4.3640 -7.941 -7.954 -7.927 0.142 -0.084 0.389 0.024 0.014 0.039 8.129 7.999 8.270 0.180 0.127 0.247
1069356 gdn -6.062 -2.943 4.0000 phot 3.9830 4.2690 -7.951 -7.966 -7.937 -0.403 -0.625 -0.174 0.013 0.008 0.022 7.588 7.458 7.759 0.088 0.056 0.132
1069450 gdn -3.965 -4.687 4.0000 phot 3.8950 4.1430 -8.287 -8.498 -8.071 0.972 0.835 1.137 0.132 0.077 0.217 9.274 9.206 9.347 0.317 0.202 0.444
1069451 gdn -4.110 -4.556 4.1000 phot 3.9420 4.1870 -8.165 -8.386 -7.990 1.405 1.259 1.533 0.097 0.061 0.162 9.577 9.511 9.650 0.269 0.197 0.376
1069454 gdn -3.334 -0.243 4.3300 phot 4.2880 4.3440 -25.343 -54.840 -13.425 -14.586 -43.830 -3.815 0.325 0.300 0.360 9.413 9.392 9.434 0.015 0.004 0.038
1069499 gdn -5.972 -2.642 4.3300 phot 4.0350 4.3150 -7.978 -7.986 -7.963 -0.971 -1.186 -0.721 0.005 0.003 0.008 7.106 6.989 7.245 0.092 0.051 0.157
1069557 gdn -3.265 -0.082 2.4100 phot 1.9260 2.4090 -29.627 -82.007 -15.032 -16.196 -70.135 -3.953 1.518 1.281 1.729 11.384 11.335 11.425 1.463 1.131 1.746
1069635 gdn -2.824 0.180 2.0200 phot 1.9530 2.0700 -12.374 -16.608 -10.929 -1.627 -6.052 0.008 1.571 1.333 1.674 10.964 10.941 10.988 0.275 0.152 0.418
1069893 gdn -4.210 -4.505 3.7400 phot 3.5540 3.7360 -8.316 -8.573 -8.104 1.101 0.937 1.239 0.144 0.083 0.260 9.445 9.354 9.529 0.317 0.183 0.425
1069915 gdn -6.284 -3.299 4.3300 phot 4.2580 4.3420 -7.949 -7.957 -7.939 0.771 0.646 0.906 0.013 0.010 0.018 8.761 8.723 8.805 0.285 0.234 0.351
1069928 gdn -3.910 -4.488 4.0400 phot 3.9170 4.1730 -8.414 -8.544 -8.223 1.263 1.147 1.378 0.175 0.112 0.237 9.662 9.605 9.727 0.233 0.168 0.322
1070015 gdn -3.087 0.026 2.8900 phot 1.9500 2.9640 -8.980 -9.105 -8.754 1.250 1.157 1.398 0.739 0.464 1.015 10.219 10.149 10.267 0.790 0.608 0.980
1070038 gdn -6.160 -2.968 4.4400 phot 4.4410 4.7350 -7.955 -7.985 -7.932 -0.705 -1.208 -0.289 0.014 0.004 0.037 7.361 7.059 7.610 0.159 0.085 0.288
1070212 gdn -3.164 -0.040 1.9400 phot 1.8040 2.0560 -9.128 -9.261 -8.933 1.615 1.520 1.749 1.119 0.675 1.558 10.734 10.656 10.795 2.145 1.966 2.334
1070220 gdn -6.064 -2.843 4.3500 phot 4.0090 4.3290 -7.979 -8.187 -7.922 -0.071 -0.251 0.062 0.057 0.037 0.107 7.964 7.871 8.071 0.104 0.045 0.194
1070372 gdn -3.261 -4.659 3.3900 phot 3.3160 3.6500 -8.857 -9.039 -8.674 0.965 0.861 1.084 0.559 0.334 0.882 9.839 9.766 9.904 0.280 0.195 0.380
1070393 gdn -2.504 0.368 1.4000 phot 1.3420 1.6280 -9.315 -9.405 -9.124 0.509 0.445 0.626 1.796 1.080 2.233 9.823 9.751 9.872 0.791 0.662 0.979
1070507 gdn -3.007 0.079 2.9000 phot 2.7650 2.9920 -9.070 -9.145 -8.784 1.116 1.051 1.340 0.976 0.452 1.105 10.187 10.100 10.222 0.622 0.464 0.860
1070592 gdn -3.137 0.015 1.2100 phot 1.1980 1.3390 -9.654 -9.972 -9.444 1.583 1.217 1.743 2.620 2.134 2.935 11.229 11.175 11.283 1.959 1.748 2.156
1070614 gdn -3.004 0.176 1.5315 spec 1.5265 1.5365 -9.365 -9.405 -9.292 1.560 1.519 1.612 2.051 1.812 2.132 10.929 10.897 10.960 1.658 1.544 1.815
1070747 gdn -2.500 0.196 1.1800 phot 1.1500 1.2510 -9.448 -9.529 -9.375 1.570 1.506 1.621 2.520 2.104 2.712 11.023 10.990 11.060 1.146 1.008 1.300
1070797 gdn -2.978 0.016 2.8000 phot 2.7100 2.9110 -8.938 -9.126 -8.715 0.903 0.773 1.053 0.626 0.360 1.025 9.835 9.764 9.902 0.548 0.410 0.695
1070847 gdn -2.869 -4.392 3.2200 phot 3.1500 3.3770 -8.604 -8.780 -8.453 1.220 1.112 1.333 0.293 0.200 0.461 9.846 9.776 9.917 0.348 0.261 0.490
1070920 gdn -6.135 -3.145 5.0359 spec 5.0309 5.0409 -7.940 -7.948 -7.933 0.707 0.567 0.863 0.017 0.014 0.024 8.692 8.625 8.769 0.262 0.177 0.339
1070955 gdn -2.525 0.188 1.7300 phot 1.4860 1.7620 -10.472 -12.524 -9.984 -0.196 -2.473 0.393 1.860 1.528 1.975 10.411 10.380 10.432 0.636 0.442 0.786
1071093 gdn -7.008 -2.566 5.0600 phot 5.0010 5.2570 -8.426 -8.670 -8.160 1.219 1.062 1.389 0.190 0.101 0.356 9.650 9.559 9.763 0.289 0.180 0.441
1071151 gdn -2.729 0.243 1.6300 phot 1.4910 1.6890 -23.240 -66.569 -13.047 -12.897 -55.762 -2.480 2.118 1.764 2.490 10.726 10.689 10.763 0.399 0.177 0.612
1071171 gdn -3.280 -0.207 1.9000 phot 1.7180 1.9940 -21.671 -76.098 -12.052 -9.879 -54.013 -1.466 1.937 1.544 2.454 10.349 10.303 10.416 1.388 1.097 1.683
1071247 gdn -2.257 0.225 1.1800 phot 1.1370 1.2220 -21.349 -71.285 -12.002 -10.007 -53.694 -0.850 2.742 2.089 3.229 11.369 11.312 11.435 0.196 0.069 0.322
1071323 gdn -3.054 0.083 1.3500 phot 1.2940 1.4100 -9.398 -9.426 -9.319 1.143 1.109 1.189 2.249 1.921 2.332 10.544 10.502 10.576 1.645 1.516 1.777
1071344 gdn -2.779 0.127 1.8600 phot 1.6550 1.9450 -24.120 -53.243 -13.571 -12.424 -44.449 -3.313 1.463 0.992 1.930 10.420 10.375 10.464 0.317 0.137 0.525
1071364 gdn -2.495 0.374 2.2100 phot 2.1470 2.5290 -9.118 -9.240 -8.757 0.837 0.741 1.058 1.108 0.442 1.456 9.945 9.834 9.998 0.546 0.386 0.792
1071380 gdn -0.768 -1.036 3.0000 phot 1.8520 3.2130 -8.648 -8.826 -8.391 -0.043 -0.153 0.140 0.318 0.181 0.486 8.624 8.532 8.687 0.134 0.062 0.221
1071416 gdn -3.257 0.193 2.6470 spec 2.6420 2.6520 -8.829 -9.125 -8.455 2.130 1.862 2.380 0.626 0.274 1.151 10.932 10.829 10.993 1.534 1.144 1.910
1071452 gdn -2.585 0.208 1.6400 phot 1.5430 1.7600 -21.471 -55.546 -13.236 -11.633 -45.579 -2.855 2.128 0.918 2.619 10.403 10.325 10.473 0.491 0.262 0.822
1071463 gdn -2.447 0.165 0.8900 phot 0.7980 0.9010 -9.523 -9.574 -9.455 0.787 0.748 0.836 3.084 2.678 3.243 10.313 10.278 10.345 1.406 1.256 1.554
1071469 gdn -3.283 -0.161 2.0295 spec 2.0245 2.0345 -9.143 -9.272 -8.948 1.370 1.278 1.488 1.118 0.690 1.570 10.502 10.432 10.572 2.226 2.038 2.414
1071491 gdn -2.981 0.136 1.4799 phot_bagpipes 1.3781 1.6206 -9.403 -9.560 -9.248 0.933 0.714 1.095 1.947 1.418 2.311 10.312 10.203 10.413 1.042 0.820 1.281
1071520 gdn -1.059 -0.832 2.9100 phot 2.2460 2.9940 -8.885 -9.076 -8.679 0.748 0.633 0.897 0.598 0.371 1.011 9.658 9.576 9.722 0.281 0.156 0.400
1071681 gdn -2.428 -4.332 4.0400 phot 3.9190 4.1980 -8.418 -8.582 -8.245 1.056 0.922 1.194 0.177 0.117 0.256 9.491 9.434 9.548 0.171 0.098 0.265
1071733 gdn -3.208 -0.170 2.9900 phot 2.8720 3.1450 -8.284 -8.970 -8.041 1.767 1.400 1.917 0.142 0.074 0.776 10.088 9.985 10.337 1.574 1.350 1.792
1071756 gdn -3.695 -1.236 1.2700 phot 0.8140 1.5550 -8.754 -8.951 -8.561 -1.277 -1.381 -1.149 0.426 0.280 0.686 7.500 7.423 7.566 0.064 0.020 0.119
1071762 gdn -5.957 -2.723 4.4100 phot 4.4280 4.7710 -7.980 -8.180 -7.920 -0.212 -0.407 -0.088 0.058 0.034 0.104 7.817 7.695 7.946 0.098 0.049 0.169
1071911 gdn -6.164 -3.047 4.4400 phot 4.4260 4.7240 -7.941 -8.099 -7.921 0.037 -0.172 0.156 0.051 0.030 0.084 8.017 7.894 8.132 0.096 0.044 0.168
1071914 gdn -2.646 0.279 2.4585 spec 2.4535 2.4635 -8.389 -8.743 -8.188 1.343 1.132 1.479 0.177 0.107 0.446 9.730 9.647 9.884 0.825 0.681 0.974
1071935 gdn -6.243 -2.846 5.1200 phot 5.0980 5.1890 -7.945 -7.953 -7.937 0.743 0.596 0.904 0.016 0.012 0.022 8.733 8.660 8.819 0.290 0.202 0.383
1071940 gdn -4.316 -4.501 4.1700 phot 3.9550 4.2740 -8.471 -8.639 -8.291 0.626 0.492 0.757 0.199 0.128 0.311 9.113 9.051 9.165 0.150 0.089 0.235
1071943 gdn -6.306 -3.194 4.7000 phot 4.5290 4.7490 -7.985 -7.991 -7.976 -0.656 -0.846 -0.491 0.003 0.003 0.005 7.433 7.339 7.542 0.188 0.129 0.264
1072039 gdn -2.797 0.143 0.9400 phot 0.8810 0.9990 -9.915 -10.195 -9.617 0.783 0.525 1.019 3.512 3.080 4.051 10.705 10.642 10.761 1.425 1.231 1.664
1072104 gdn -3.450 -4.703 3.2500 phot 3.1700 3.4470 -8.589 -8.795 -8.345 1.397 1.260 1.525 0.277 0.154 0.485 9.977 9.872 10.059 0.530 0.398 0.703
1072127 gdn -3.328 -0.229 4.1288 spec 4.1238 4.1338 -11.536 -22.544 -9.575 -1.541 -12.543 0.712 0.427 0.333 0.652 10.391 10.354 10.428 0.279 0.131 0.446
1072152 gdn -2.819 -4.514 3.6300 phot 3.5000 3.8780 -8.486 -8.600 -8.341 0.792 0.697 0.903 0.206 0.142 0.265 9.291 9.244 9.333 0.181 0.129 0.257
1072184 gdn -2.757 0.197 2.1100 phot 1.9680 2.2880 -9.129 -9.245 -8.955 0.667 0.578 0.768 1.113 0.718 1.499 9.798 9.729 9.841 0.852 0.704 1.044
1072208 gdn -5.922 -2.771 3.9299 spec 3.9249 3.9349 -7.940 -7.948 -7.932 0.096 -0.057 0.266 0.019 0.014 0.027 8.073 7.985 8.180 0.085 0.055 0.122
1072239 gdn -2.315 0.225 1.1600 phot 1.1390 1.1950 -9.444 -9.508 -9.329 1.433 1.376 1.484 2.516 1.826 2.700 10.871 10.811 10.907 1.112 0.984 1.272
1072344 gdn -3.398 0.175 5.2200 phot 5.1520 5.2740 -7.961 -8.183 -7.913 1.067 0.808 1.237 0.058 0.031 0.108 9.083 8.937 9.273 1.317 1.088 1.562
1072371 gdn -6.386 -3.338 5.0800 phot 4.9780 5.1750 -7.966 -7.977 -7.947 -0.275 -0.450 -0.023 0.007 0.005 0.014 7.737 7.635 7.926 0.238 0.153 0.345
1072396 gdn -3.261 -0.197 2.7716 spec 2.7666 2.7766 -26.242 -57.016 -14.472 -13.031 -47.500 -2.938 0.628 0.505 0.865 10.830 10.805 10.858 0.863 0.656 1.015
1072474 gdn -2.740 0.218 2.1400 phot 1.9180 2.2150 -9.181 -9.249 -8.927 0.662 0.609 0.829 1.281 0.663 1.506 9.846 9.758 9.886 0.676 0.520 0.860
1072485 gdn -2.323 0.357 1.7140 spec 1.7090 1.7190 -9.315 -9.358 -9.195 1.339 1.295 1.415 1.787 1.321 1.897 10.648 10.606 10.678 0.749 0.599 0.928
1072541 gdn -3.125 0.264 1.9500 phot 1.8370 2.0550 -7.923 -7.989 -7.913 2.074 1.863 2.207 0.039 0.028 0.062 10.023 9.960 10.107 1.594 1.483 1.718
1072552 gdn -3.176 -0.128 2.3700 phot 2.2010 2.6140 -9.085 -9.200 -8.890 1.525 1.444 1.659 0.951 0.593 1.310 10.622 10.558 10.671 1.220 1.078 1.391
1072590 gdn -2.409 0.204 2.8800 phot 2.7810 2.9660 -8.488 -8.671 -8.282 1.349 1.209 1.501 0.210 0.130 0.333 9.859 9.801 9.901 0.442 0.323 0.583
1072648 gdn -3.037 0.060 3.0400 phot 2.9260 3.1210 -8.851 -9.051 -8.607 0.935 0.797 1.099 0.517 0.277 0.872 9.801 9.704 9.870 0.627 0.467 0.817
1072681 gdn -3.081 0.030 0.9500 phot 0.9250 0.9650 -9.488 -9.533 -9.370 1.165 1.119 1.218 2.850 2.244 3.028 10.647 10.592 10.683 2.081 1.948 2.233
1072690 gdn -6.272 -3.310 4.2100 phot 4.1580 4.3110 -7.950 -7.959 -7.940 0.202 0.074 0.333 0.012 0.009 0.017 8.186 8.134 8.255 0.285 0.228 0.362
1072708 gdn -6.337 -3.167 5.1800 phot 5.1030 5.2010 -7.931 -7.956 -7.921 0.618 0.433 0.794 0.034 0.024 0.052 8.595 8.502 8.678 0.306 0.208 0.402
1072709 gdn -6.280 -3.466 5.1700 phot 5.1280 5.1900 -7.981 -7.985 -7.976 0.207 0.101 0.318 0.004 0.004 0.005 8.269 8.210 8.331 0.258 0.167 0.445
1072719 gdn -3.084 0.028 1.7356 spec 1.7306 1.7406 -21.229 -82.709 -12.073 -12.187 -72.211 -1.620 2.254 1.820 2.838 10.561 10.515 10.623 0.927 0.689 1.180
1072745 gdn -2.304 0.072 2.9100 phot 2.7730 2.9820 -9.007 -9.119 -8.773 0.858 0.785 1.001 0.847 0.452 1.086 9.869 9.785 9.914 0.289 0.200 0.436
1072749 gdn -3.279 -0.164 2.9100 phot 2.7980 3.0200 -8.850 -9.104 -8.421 1.851 1.709 2.097 0.567 0.194 1.040 10.724 10.540 10.817 2.348 2.114 2.571
1072759 gdn -2.465 0.550 1.6600 phot 1.5400 1.6750 -8.796 -9.147 -8.574 0.921 0.686 1.066 0.465 0.262 1.056 9.714 9.650 9.850 0.521 0.291 0.669
1072785 gdn -3.041 0.104 1.6800 phot 1.6030 1.7690 -8.853 -9.108 -8.670 1.724 1.569 1.879 0.564 0.356 1.057 10.602 10.539 10.691 1.459 1.263 1.679
1072857 gdn -2.792 0.354 1.6500 phot 1.4970 1.6650 -9.159 -9.356 -8.941 0.847 0.757 0.969 1.090 0.647 1.825 10.021 9.903 10.116 0.488 0.379 0.596
1072869 gdn -0.584 -1.510 3.2400 phot 3.1560 3.4110 -8.502 -9.573 -8.087 0.916 0.079 1.650 0.113 0.095 0.135 9.748 9.704 9.771 0.114 0.034 0.243
1072874 gdn -0.913 -1.888 3.4800 phot 2.9280 3.5950 -8.532 -8.729 -8.299 -0.228 -0.382 -0.064 0.240 0.137 0.388 8.324 8.246 8.386 0.177 0.080 0.287
1072905 gdn -3.220 -0.128 4.3600 phot 4.0510 5.8650 -8.851 -8.948 -8.641 1.180 1.079 1.347 0.570 0.345 0.688 10.033 9.943 10.106 1.361 1.126 1.617
1072965 gdn -3.223 -0.134 4.3200 phot 4.1470 4.3280 -7.964 -7.970 -7.954 1.685 1.574 1.819 0.008 0.006 0.011 9.706 9.653 9.765 1.082 0.823 1.518
1072974 gdn -2.979 0.144 1.2000 phot 1.1770 1.3540 -8.742 -9.107 -8.565 1.421 1.192 1.543 0.444 0.275 1.092 10.177 10.113 10.311 1.667 1.475 1.818
1072979 gdn -3.083 0.073 1.3900 phot 1.2130 1.4160 -8.993 -9.376 -8.732 1.688 1.451 1.856 0.801 0.412 2.157 10.697 10.608 10.827 1.770 1.500 1.979
1073083 gdn -0.281 -1.465 3.1800 phot 3.0290 3.3560 -8.173 -8.431 -7.979 0.615 0.308 0.877 0.099 0.092 0.108 8.837 8.819 8.854 0.038 0.013 0.082
1073169 gdn -3.453 -4.673 3.2200 phot 3.1420 3.3910 -8.733 -8.931 -8.529 1.497 1.377 1.619 0.412 0.252 0.660 10.247 10.163 10.320 0.486 0.365 0.620
1073291 gdn -6.211 -3.124 4.3200 phot 4.2750 4.3390 -7.979 -7.985 -7.969 -0.053 -0.198 0.115 0.005 0.004 0.007 8.022 7.944 8.097 0.213 0.158 0.277
1073329 gdn -6.202 -3.158 4.8200 phot 4.5390 4.8120 -7.935 -7.977 -7.921 0.220 -0.040 0.429 0.034 0.020 0.057 8.198 8.087 8.325 0.201 0.140 0.286
1073330 gdn -3.321 -0.244 2.9400 phot 2.8490 3.1030 -9.047 -9.175 -8.899 2.086 1.965 2.205 0.854 0.594 1.087 11.137 11.076 11.190 2.552 2.354 2.781
1073345 gdn -5.970 -2.601 4.8000 phot 4.5430 4.8050 -7.965 -8.097 -7.922 0.380 0.203 0.491 0.055 0.035 0.082 8.387 8.305 8.471 0.120 0.059 0.192
1073420 gdn -2.994 0.168 1.6900 phot 1.5860 1.8680 -9.110 -9.284 -8.812 0.979 0.863 1.171 1.059 0.540 1.679 10.083 9.978 10.150 1.271 1.113 1.455
1073452 gdn -3.014 0.122 1.5304 spec 1.5254 1.5354 -9.342 -9.398 -9.220 1.358 1.310 1.438 1.951 1.427 2.111 10.701 10.647 10.732 1.190 1.061 1.348
1073571 gdn -6.216 -3.085 4.3200 phot 4.1560 4.3160 -7.941 -7.946 -7.937 -0.256 -0.354 -0.145 0.020 0.016 0.025 7.716 7.677 7.759 0.101 0.072 0.132
1073603 gdn -2.826 0.101 1.7500 phot 1.7010 1.8920 -9.346 -9.488 -9.217 0.806 0.697 0.869 1.736 1.242 1.976 10.156 10.086 10.214 0.571 0.483 0.682
1073607 gdn -2.968 -0.034 3.7900 phot 3.0300 3.8610 -8.309 -8.530 -8.076 0.474 0.335 0.588 0.144 0.081 0.246 8.788 8.671 8.888 0.295 0.172 0.417
1073615 gdn -2.568 0.251 2.9750 spec 2.9700 2.9800 -8.383 -8.585 -8.177 1.706 1.538 1.866 0.171 0.101 0.279 10.097 10.042 10.142 0.458 0.325 0.580
1073642 gdn -3.123 -0.093 2.4868 spec 2.4818 2.4918 -9.336 -9.530 -9.163 1.854 1.653 2.000 0.672 0.490 1.276 11.176 11.135 11.211 0.978 0.783 1.122
1073649 gdn -3.341 -0.265 2.9300 phot 2.8090 2.9870 -21.888 -66.075 -12.705 -12.958 -58.110 -2.873 1.071 0.704 1.382 10.465 10.438 10.486 0.370 0.124 0.603
1073708 gdn -2.991 0.055 2.0200 phot 1.9500 2.0790 -15.842 -31.808 -11.335 -5.398 -23.256 -0.753 1.625 1.270 1.788 10.668 10.640 10.694 0.521 0.325 0.711
1073757 gdn -2.962 0.110 2.8900 phot 1.8320 2.9600 -8.968 -9.116 -8.786 1.172 1.079 1.287 0.768 0.485 1.066 10.145 10.075 10.200 0.539 0.395 0.703
1073778 gdn -3.193 -0.112 2.8900 phot 2.7810 2.9830 -32.375 -86.753 -16.596 -25.775 -72.900 -7.284 0.839 0.695 1.208 10.140 10.110 10.172 0.187 0.069 0.365
1073824 gdn -2.689 -4.440 3.5600 phot 3.5350 3.5940 -8.089 -8.275 -7.946 1.567 1.432 1.687 0.080 0.052 0.132 9.682 9.621 9.754 0.430 0.337 0.532
1073849 gdn -6.283 -3.315 4.8300 phot 4.6930 4.8420 -7.939 -7.951 -7.929 0.638 0.457 0.841 0.020 0.014 0.036 8.611 8.526 8.728 0.351 0.248 0.474
